latest_date,stock_id,name,market,industry,sub_industry,observed_days,close,pe_ratio,dividend_yield,pb_ratio,period_return_pct,rsi14,volatility_pct,close_vs_high_pct,close_vs_low_pct,avg_turnover_100m,momentum_score,history_days,return_6m_pct,return_12m_pct,rs_6m_pct,rs_12m_pct,close_vs_52w_high_pct,close_vs_52w_low_pct,close_vs_ma60_pct,close_vs_ma240_pct,long_momentum_score,valuation_score,disp_date,big_holder_pct,big_holder_change_1w,big_holder_change_4w,holder_400_pct,retail_pct,retail_change_1w,dispersion_score,fin_quarter,gross_margin_pct,operating_margin_pct,net_margin_pct,gross_margin_streak,eps_ttm,pe_ttm,pe_percentile,pe_median_1y,eps_single_q,eps_yoy_pct,operating_margin_yoy_pt,mispriced_score,mispriced_earnings_score,mispriced_cheap_score,mispriced_trap_penalty,mispriced_reason,fundamental_score,multifactor_score,20d_avg_price,close_vs_avg_pct,20d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_buy_branch_est_cost,branch_buy_streak,branch_streak_broker,top_buy_is_day_trader,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-07-29,6191,精成科,TWSE,電子零組件業,,20,79.6,12.4,3.27,1.44,-23.09,9.4,47.6,-29.87,3.24,8.327,-7.5,252,-33.39,-31.08,-58.66,-101.15,-46.76,3.24,-17.86,-26.55,-12.0,5.0,2026-07-24,53.49,-0.72,2.31,57.62,36.34,0.29,-2.5,2026Q1,16.47,8.21,8.52,-3,6.57,12.12,0.0,17.92,1.59,1.3,-3.68,15.5,-2.0,17.5,0.0,單季 EPS 年增 1%、毛利率連 3 季降、月營收年增 10%、PE 12.4（一年 0% 分位）、距 52 週高點 -47%,-2.0,-8.06,101.755,-21.77,163660.53,5662.08,8183.03,3469.03,0.69,0.42,-11.7,正常,-18286.85,15329.0,-2957.85,-11.17,9.37,1,0,1,0,665.33,4.0,,,,,,,0,,,,0.0,6.47,-5083,6,3.11,16.79,未取得,0.0,16.79,0.0,0.0,0.0,0.0,0.0,7.21,16.79,2026-06,4.5,10.28,30.15,,,,營收 2026-06，月增 4.5%，年增 10.28%，累計年增 30.15%,投信買超；融資下降；年線之下；毛利率連3降；千張大戶減持；營收 2026-06，月增 4.5%，年增 10.28%，累計年增 30.15%,16.79
2026-07-29,8069,元太,TPEX,光電業,,20,179.0,18.59,3.29,3.21,-12.25,36.3,56.0,-19.37,3.77,15.347,-9.0,252,-0.83,-13.11,-26.1,-83.18,-37.41,32.59,-11.02,-8.92,-10.21,1.5,2026-07-24,68.36,-0.06,-0.59,76.95,15.76,-0.04,-1.98,2026Q1,59.65,32.59,32.25,1,9.64,18.57,46.4,19.83,2.41,26.2,5.95,13.0,8.5,4.5,0.0,單季 EPS 年增 26%、毛利率連 1 季升、月營收年減 1%、PE 18.6（一年 46% 分位）、距 52 週高點 -37%,5.7,8.71,195.4632,-8.42,157030.0,12771.0,7851.5,7150.6,1.63,0.91,6.09,放量,-19126.02,15099.73,-4026.29,-12.18,9.62,1,0,10,0,1133.51,642.4,,,,,,,0,,,,0.0,16.49,-570,0,0.36,19.66,未取得,0.0,19.66,0.0,0.0,0.0,0.0,0.0,2.81,19.66,2026-06,23.19,-0.62,0.88,,,,營收 2026-06，月增 23.19%，年增 -0.62%，累計年增 0.88%,投信買超；融資下降；放量；年線之下；營收 2026-06，月增 23.19%，年增 -0.62%，累計年增 0.88%,19.66
2026-07-29,5871,中租-KY,TWSE,其他業,,20,112.5,10.53,5.33,1.1,-1.75,43.48,30.05,-9.64,1.81,11.008,-1.05,252,6.13,-3.02,-19.14,-73.09,-14.12,15.86,-2.21,2.15,2.32,8.0,2026-07-24,64.94,0.74,1.69,70.71,22.18,-0.67,6.0,2026Q1,66.62,30.94,23.22,2,11.22,10.03,70.6,10.17,3.26,-0.6,3.52,-0.5,-2.0,5.5,-4.0,⚠ 便宜但基本面轉弱：毛利率連 2 季升、月營收年減 1%、PE 10.5（一年 71% 分位）、距 52 週高點 -14%,6.9,87.58,118.3449,-4.94,186032.68,14801.36,9301.63,10819.76,1.59,1.16,12.71,放量,20184.46,14379.25,34563.71,10.85,7.73,4,0,0,1,6194.13,-39.0,台灣摩根士丹利,7643.0,,118.54,11,台灣摩根士丹利,0,群益金鼎,6949.0,,11.06,59.82,-527,-56,0.27,59.05,已取得,46.23,105.28,22.5,4.93,0.0,4.8,14.0,-1.04,59.05,2026-06,-4.73,-0.82,-2.0,18.58,4.11,,外資與投信同買；前大買超分點約占成交 4.11%；收盤距區間均價 -4.94%；連買：外4 / 投0；營收 2026-06，月增 -4.73%，年增 -0.82%，累計年增 -2.0%,外資買超；投信買超；融資下降；放量；主力分點連11買；毛利率連2升；千張大戶增持；營收 2026-06，月增 -4.73%，年增 -0.82%，累計年增 -2.0%,59.05
2026-07-29,4904,遠傳,TWSE,通信網路業,,20,106.5,27.03,3.58,4.01,2.9,77.37,46.78,-1.84,16.01,16.391,2.74,252,19.13,30.35,-6.15,-39.72,-6.17,31.16,5.19,14.82,5.17,1.5,2026-07-24,90.93,0.07,-0.11,93.54,4.43,-0.09,0.73,2026Q1,33.02,17.63,13.34,1,3.94,27.03,94.4,24.18,1.03,14.4,1.06,11.0,10.0,1.0,0.0,單季 EPS 年增 14%、毛利率連 1 季升、月營收年增 16%、PE 27.0（一年 94% 分位）、距 52 週高點 -6%,4.2,63.95,101.4241,5.0,323224.27,19364.5,16161.21,13433.77,1.2,0.83,-0.32,正常,26663.81,14136.13,40799.94,8.25,4.37,14,0,0,1,9030.75,-1833.9,台灣摩根士丹利,18412.0,,102.4,0,台灣摩根士丹利,0,凱基-台北,16118.0,,14.34,45.03,-321,5,0.1,49.77,已取得,45.77,95.54,18.93,6.84,0.0,6.0,14.0,4.64,49.77,2026-06,1.27,15.9,10.14,12.62,5.7,,外資與投信同買；前大買超分點約占成交 5.7%；收盤距區間均價 5.0%；連買：外14 / 投0；營收 2026-06，月增 1.27%，年增 15.9%，累計年增 10.14%,外資買超；投信買超；融資下降；接近區間高點；RSI過熱；營收 2026-06，月增 1.27%，年增 15.9%，累計年增 10.14%,49.77
2026-07-29,2633,台灣高鐵,TWSE,航運業,,20,26.05,21.53,4.41,1.96,-1.7,40.35,18.27,-3.16,3.37,1.76,-1.02,252,-3.34,-4.4,-28.61,-74.48,-10.79,5.04,0.41,-3.63,-6.77,1.5,2026-07-24,84.67,0.09,0.36,86.5,10.82,-0.05,2.3,2026Q1,46.85,43.23,,2,1.21,21.53,13.5,24.25,0.37,12.1,0.35,16.5,9.5,7.0,0.0,單季 EPS 年增 12%、毛利率連 2 季升、月營收年增 3%、PE 21.5（一年 14% 分位）、距 52 週高點 -11%,3.9,45.95,26.1517,-0.39,134565.8,8524.32,6728.29,4776.61,1.27,0.71,1.56,正常,-2323.75,13729.0,11405.25,-1.73,10.2,4,0,1,0,2159.76,430.0,永豐金證券,8952.0,,,,,0,摩根大通,3210.0,,6.79,44.83,-61,37,0.05,45.26,已取得,41.1,86.36,12.71,7.98,6.0,6.4,8.0,0.38,45.26,2026-06,-6.35,2.77,4.03,8.48,6.65,,投信主導買超；前大買超分點約占成交 6.65%；收盤距區間均價 -0.39%；連買：外4 / 投1；營收 2026-06，月增 -6.35%，年增 2.77%，累計年增 4.03%,投信買超；融資下降；年線之下；毛利率連2升；營收 2026-06，月增 -6.35%，年增 2.77%，累計年增 4.03%,45.26
2026-07-29,6548,長科*,TPEX,半導體業,,20,59.6,36.34,2.27,4.87,-27.67,18.8,78.14,-40.7,6.81,7.267,-10.5,252,0.85,94.45,-24.43,24.38,-42.69,98.67,-18.87,17.65,-2.85,0.0,2026-07-24,85.09,0.14,-0.27,87.45,10.08,0.18,0.31,2026Q1,21.71,13.82,12.77,1,1.69,35.27,80.2,28.4,0.51,13.3,0.93,14.0,12.0,2.0,0.0,單季 EPS 年增 13%、毛利率連 1 季升、月營收年增 38%、PE 36.3（一年 80% 分位）、距 52 週高點 -43%,4.2,21.44,82.339,-27.62,176508.0,8508.0,8825.4,4440.0,0.96,0.5,-8.38,正常,-11362.4,12518.5,1156.1,-6.44,7.09,4,0,2,0,580.23,1412.0,,,,,,,0,,,,0.0,21.38,-3246,217,1.84,34.47,未取得,0.0,34.47,0.0,0.0,0.0,0.0,0.0,11.25,34.47,2026-06,5.03,37.63,24.23,,,,營收 2026-06，月增 5.03%，年增 37.63%，累計年增 24.23%,投信買超；融資下降；波動偏高；營收 2026-06，月增 5.03%，年增 37.63%，累計年增 24.23%,34.47
2026-07-29,2474,可成,TWSE,其他電子業,,20,180.5,17.29,5.69,0.71,-11.08,26.98,27.57,-15.65,1.98,9.561,-7.5,252,-10.86,-14.86,-36.14,-84.93,-32.14,2.56,-10.52,-8.94,-11.69,6.5,2026-07-24,64.56,-0.03,-0.79,68.94,25.85,-0.34,-1.74,2026Q1,28.8,6.45,39.34,-1,9.5,19.0,68.7,16.01,2.63,-41.0,-13.4,-20.0,-15.5,7.0,-12.0,⚠ 便宜但基本面轉弱：毛利率連 1 季降、月營收年減 55%、PE 17.3（一年 69% 分位）、距 52 週高點 -32%,3.3,-16.62,195.4506,-7.65,97833.88,4657.9,4891.69,3006.1,0.95,0.61,-6.74,正常,-20676.1,12439.12,-8236.98,-21.13,12.71,0,3,9,0,-499.24,28.0,,,,,,,0,,,,0.0,4.76,-3050,29,3.12,-2.12,未取得,0.0,-2.12,0.0,0.0,0.0,0.0,0.0,-10,-2.12,2026-06,-12.32,-55.07,-31.46,,,,營收 2026-06，月增 -12.32%，年增 -55.07%，累計年增 -31.46%,投信買超；融資下降；年線之下；營收 2026-06，月增 -12.32%，年增 -55.07%，累計年增 -31.46%,-2.12
2026-07-29,2317,鴻海,TWSE,其他電子業,EMS組裝,20,237.0,16.83,3.03,1.86,-4.44,49.6,38.95,-8.67,3.04,124.559,-2.66,251,7.0,33.15,-18.28,-36.93,-24.52,46.75,-7.19,3.67,2.51,3.0,2026-07-24,66.54,0.5,-0.68,69.27,26.13,-0.43,3.0,2026Q1,6.18,3.57,2.36,1,14.14,16.76,56.6,16.64,3.56,17.5,0.74,15.0,12.0,3.0,0.0,單季 EPS 年增 18%、毛利率連 1 季升、月營收年增 52%、PE 16.8（一年 57% 分位）、距 52 週高點 -25%,2.7,31.82,242.4358,-2.24,1027559.4,84937.46,51377.97,54237.73,1.65,1.06,8.73,放量,-29574.68,12048.21,-17526.47,-2.88,1.17,0,2,8,0,-1315.54,1094.23,,,,,,,0,,,,0.0,4.31,-1513,290,0.15,18.91,未取得,0.0,18.91,0.0,0.0,0.0,0.0,0.0,14.45,18.91,2026-06,-4.38,52.11,34.99,,,,營收 2026-06，月增 -4.38%，年增 52.11%，累計年增 34.99%,投信買超；融資下降；放量；千張大戶增持；營收 2026-06，月增 -4.38%，年增 52.11%，累計年增 34.99%,18.91
2026-07-29,2884,玉山金,TWSE,金融保險業,金控,20,36.5,16.59,3.84,2.07,10.94,66.67,21.14,-1.88,11.28,17.411,15.56,251,9.77,13.53,-15.5,-56.54,-1.88,24.15,8.34,10.86,9.12,3.0,2026-07-24,68.66,0.43,0.61,73.08,19.96,-0.36,5.44,2026Q1,,,39.96,0,2.19,16.67,49.4,16.65,0.62,12.7,,10.0,9.0,1.0,0.0,單季 EPS 年增 13%、月營收年增 25%、PE 16.6（一年 49% 分位）、距 52 週高點 -2%,4.5,104.65,34.9993,4.29,994915.11,76803.92,49745.76,38748.39,1.54,0.78,5.99,放量,211775.64,11261.85,223037.49,21.29,1.13,4,0,5,0,123.36,997.33,美商高盛,46373.0,,35.11,20,美商高盛,0,華南永昌-中正,53062.0,,16.93,55.33,-265,156,0.04,64.03,已取得,60.89,124.92,22.5,5.59,6.0,12.8,14.0,8.66,64.03,2026-06,1.12,25.3,24.84,22.42,4.66,,外資與投信同買；前大買超分點約占成交 4.66%；收盤距區間均價 4.29%；連買：外4 / 投5；營收 2026-06，月增 1.12%，年增 25.3%，累計年增 24.84%,外資買超；投信買超；融資下降；放量；接近區間高點；逼近52週高點；主力分點連20買；千張大戶增持；營收 2026-06，月增 1.12%，年增 25.3%，累計年增 24.84%,64.03
2026-07-29,2885,元大金,TWSE,金融保險業,金控,20,62.2,19.14,3.54,2.31,-5.76,22.81,35.21,-13.97,3.84,20.92,-1.96,252,49.7,99.36,24.43,29.29,-13.97,101.95,-0.23,37.96,11.9,1.5,2026-07-24,80.23,-0.17,-0.27,82.83,13.35,0.11,-2.17,2026Q1,,,36.04,0,3.23,19.26,79.8,15.62,1.08,83.1,,14.0,13.0,1.0,0.0,單季 EPS 年增 83%、月營收年增 103%、PE 19.1（一年 80% 分位）、距 52 週高點 -14%,4.5,50.84,65.2093,-4.61,641629.96,42643.75,32081.5,28803.74,1.33,0.9,5.32,正常,-4933.57,11077.07,6143.5,-0.77,1.73,0,2,5,0,-5173.98,2410.96,,,,,,,0,,,,0.0,15.04,626,-28,-0.08,34.41,未取得,0.0,34.41,0.0,0.0,0.0,0.0,0.0,19.45,34.41,2026-06,-7.92,102.76,84.79,,,,營收 2026-06，月增 -7.92%，年增 102.76%，累計年增 84.79%,投信買超；融資增加；營收 2026-06，月增 -7.92%，年增 102.76%，累計年增 84.79%,34.41
2026-07-29,5469,瀚宇博,TWSE,電子零組件業,,20,65.2,11.38,3.87,0.84,-24.71,20.2,50.98,-28.04,3.49,2.715,-7.5,252,-39.07,-10.93,-64.34,-81.0,-43.3,4.82,-20.08,-25.78,-12.0,6.5,2026-07-24,66.25,-0.3,-0.65,71.77,22.34,-0.05,-3.9,2026Q1,16.2,7.89,3.8,-3,5.76,11.32,8.3,14.5,1.23,-19.1,-3.83,5.5,-10.0,17.5,-2.0,毛利率連 3 季降、月營收年增 15%、PE 11.4（一年 8% 分位）、距 52 週高點 -43%,-2.0,-12.08,80.5717,-19.08,67400.74,2788.75,3370.04,1582.69,0.83,0.47,-10.07,正常,-18670.51,11069.0,-7601.51,-27.7,16.42,1,0,1,0,197.4,4.0,,,,,,,0,,,,0.0,0.48,-2796,19,4.15,11.86,未取得,0.0,11.86,0.0,0.0,0.0,0.0,0.0,7.23,11.86,2026-06,4.55,15.36,24.52,,,,營收 2026-06，月增 4.55%，年增 15.36%，累計年增 24.52%,投信買超；融資下降；年線之下；毛利率連3降；千張大戶減持；營收 2026-06，月增 4.55%，年增 15.36%，累計年增 24.52%,11.86
2026-07-29,2845,遠東銀,TWSE,金融保險業,,20,13.3,15.11,4.74,0.91,2.31,51.85,13.06,-2.21,3.5,1.487,1.39,252,5.56,-1.12,-19.72,-71.19,-5.67,12.24,4.55,4.53,2.19,5.0,2026-07-24,70.05,0.05,0.7,74.96,16.09,-0.02,2.4,2026Q1,,,,0,0.92,14.46,64.3,14.55,0.25,-3.8,,1.5,-1.0,2.5,0.0,月營收年增 20%、PE 15.1（一年 64% 分位）、距 52 週高點 -6%,1.5,80.4,13.2407,0.45,224604.09,15813.58,11230.2,9250.01,1.41,0.82,5.08,正常,38633.15,10814.0,49447.15,17.2,4.81,0,1,3,0,-128.96,490.0,永豐金證券,10762.0,,13.14,0,永豐金證券,0,台新-虎尾,3279.0,,15.02,55.54,-5851,22,2.61,65.38,已取得,53.05,118.43,22.5,5.75,6.0,4.8,14.0,7.23,65.38,2026-06,7.08,20.15,17.21,22.02,4.79,,外資與投信同買；前大買超分點約占成交 4.79%；收盤距區間均價 0.45%；連買：外0 / 投3；營收 2026-06，月增 7.08%，年增 20.15%，累計年增 17.21%,外資買超；投信買超；融資下降；營收 2026-06，月增 7.08%，年增 20.15%，累計年增 17.21%,65.38
2026-07-29,8112,至上,TWSE,電子通路業,,20,76.7,9.24,4.95,2.19,-14.49,36.86,55.9,-19.6,4.35,14.998,-9.0,252,2.68,81.75,-22.6,11.68,-26.25,87.07,-13.47,6.41,1.56,4.5,2026-07-24,33.2,2.16,-1.52,37.39,54.82,-2.39,3.0,2026Q1,3.85,3.1,1.91,-1,8.66,8.86,0.4,24.77,3.91,1348.1,1.77,27.5,13.0,16.5,-2.0,單季 EPS 年增 1348%、毛利率連 1 季降、月營收年增 231%、PE 9.2（一年 0% 分位）、距 52 週高點 -26%,0.3,6.55,87.4679,-12.31,342938.71,13783.6,17146.94,17186.12,0.8,1.0,-2.32,正常,-24199.74,10647.87,-13551.87,-7.06,3.1,0,3,0,0,-1258.84,0.0,,,,,,,0,,,,0.0,-15.51,-2583,3287,0.75,7.35,未取得,0.0,7.35,0.0,0.0,0.0,0.0,0.0,22.11,7.35,2026-06,14.29,231.17,153.98,,,,營收 2026-06，月增 14.29%，年增 231.17%，累計年增 153.98%,投信買超；融資下降；千張大戶增持；營收 2026-06，月增 14.29%，年增 231.17%，累計年增 153.98%,7.35
2026-07-29,2912,統一超,TWSE,貿易百貨業,,20,241.0,21.97,3.73,5.39,7.83,50.0,21.01,-3.21,8.8,9.137,4.7,252,13.95,-5.86,-11.33,-75.93,-9.91,18.43,4.94,3.45,4.04,1.5,2026-07-24,80.64,0.2,0.69,85.11,11.27,-0.07,3.6,2026Q1,34.58,4.26,3.49,1,10.96,21.99,57.9,21.53,2.97,6.5,-0.02,5.5,4.5,1.0,0.0,單季 EPS 年增 6%、毛利率連 1 季升、月營收年增 6%、PE 22.0（一年 58% 分位）、距 52 週高點 -10%,2.7,75.0,239.3953,0.67,76337.46,5008.96,3816.87,3582.99,1.31,0.94,5.77,正常,-719.51,10508.97,9789.46,-0.94,13.77,1,0,10,0,111.23,622.0,台新,5180.0,,240.96,0,台新,0,臺銀,1661.0,,17.05,53.87,-118,0,0.15,55.57,已取得,50.58,106.15,19.24,8.14,6.0,9.2,8.0,1.55,55.57,2026-06,-3.24,6.31,5.05,12.82,6.79,,投信主導買超；前大買超分點約占成交 6.79%；收盤距區間均價 0.67%；連買：外1 / 投10；營收 2026-06，月增 -3.24%，年增 6.31%，累計年增 5.05%,投信買超；融資下降；營收 2026-06，月增 -3.24%，年增 6.31%，累計年增 5.05%,55.57
2026-07-29,3045,台灣大,TWSE,通信網路業,,20,113.5,23.02,4.18,3.78,-3.81,52.0,22.2,-5.42,7.08,20.349,-2.29,252,5.58,7.58,-19.69,-62.49,-6.58,9.13,-0.76,3.51,2.2,1.5,2026-07-24,90.14,0.16,-0.24,92.44,5.6,-0.08,1.06,2026Q1,21.56,11.92,8.33,1,4.93,23.02,53.6,22.97,1.37,13.2,1.23,9.0,8.0,1.0,0.0,單季 EPS 年增 13%、毛利率連 1 季升、月營收年增 7%、PE 23.0（一年 54% 分位）、距 52 週高點 -7%,2.7,69.79,112.6923,0.72,361136.78,16271.69,18056.84,12786.67,0.9,0.71,-5.86,正常,71430.39,10419.8,81850.19,19.78,2.89,14,0,4,0,3819.9,181.55,台灣摩根士丹利,15440.0,,112.95,20,台灣摩根士丹利,0,中國信託,7619.0,,18.08,65.21,416,56,-0.08,67.55,已取得,60.03,127.58,22.5,5.13,6.0,12.4,14.0,2.42,67.55,2026-06,5.36,6.57,3.74,22.66,4.28,,外資與投信同買；前大買超分點約占成交 4.28%；收盤距區間均價 0.72%；連買：外14 / 投4；營收 2026-06，月增 5.36%，年增 6.57%，累計年增 3.74%,外資買超；投信買超；融資增加；主力分點連20買；營收 2026-06，月增 5.36%，年增 6.57%，累計年增 3.74%,67.55
2026-07-29,6505,台塑化,TWSE,油電燃氣業,,20,74.8,26.81,1.6,1.9,39.55,62.5,95.78,-23.6,40.34,44.846,7.0,252,57.47,70.78,32.2,0.7,-23.6,108.07,26.82,46.47,13.61,0.0,2026-07-24,95.63,0.49,1.22,96.03,3.25,-0.39,5.92,2026Q1,16.79,15.13,12.6,1,2.79,26.81,26.2,55.67,2.14,448.7,12.97,20.5,15.5,5.0,0.0,單季 EPS 年增 449%、毛利率連 1 季升、月營收年增 18%、PE 26.8（一年 26% 分位）、距 52 週高點 -24%,4.2,68.72,78.6233,-4.86,1140787.71,48288.58,57039.39,67328.16,0.85,1.18,1.05,正常,93379.44,10049.25,103428.7,8.19,0.88,0,1,2,0,-1512.84,164.21,,,,,,,0,,,,0.0,31.83,3204,751,-0.22,37.47,未取得,0.0,37.47,0.0,0.0,0.0,0.0,0.0,5.86,37.47,2026-06,10.22,18.46,8.2,,,,營收 2026-06，月增 10.22%，年增 18.46%，累計年增 8.2%,外資買超；投信買超；融資增加；波動偏高；千張大戶增持；營收 2026-06，月增 10.22%，年增 18.46%，累計年增 8.2%,37.47
2026-07-29,2458,義隆,TWSE,半導體業,,20,149.5,16.46,4.73,4.43,-17.63,20.8,49.56,-23.92,3.82,10.423,-7.5,252,25.1,20.08,-0.17,-49.99,-23.92,29.44,-8.54,9.84,6.49,3.0,2026-07-24,49.8,0.11,-0.54,60.78,30.84,-0.02,-0.12,2026Q1,47.65,24.15,21.86,-1,9.07,16.48,62.3,16.02,2.46,28.1,-1.03,8.5,5.5,3.0,0.0,單季 EPS 年增 28%、毛利率連 1 季降、月營收年增 7%、PE 16.5（一年 62% 分位）、距 52 週高點 -24%,3.3,39.6,181.3045,-17.54,114982.44,3275.54,5749.12,2347.47,0.57,0.41,-12.0,量縮,-3364.68,9230.76,5866.08,-2.93,8.03,1,0,6,0,687.62,8.0,,,,,,,0,,,,0.0,35.8,-2303,-181,1.96,40.43,未取得,0.0,40.43,0.0,0.0,0.0,0.0,0.0,2.67,40.43,2026-06,5.48,7.13,4.54,,,,營收 2026-06，月增 5.48%，年增 7.13%，累計年增 4.54%,投信買超；融資下降；營收 2026-06，月增 5.48%，年增 7.13%，累計年增 4.54%,40.43
2026-07-29,2356,英業達,TWSE,電腦及週邊設備業,AI伺服器/組裝,20,60.3,22.93,3.32,2.95,-9.87,40.39,57.69,-17.17,5.98,26.097,-8.92,252,25.62,35.51,0.35,-34.57,-31.94,56.42,-4.27,24.13,2.6,1.5,2026-07-24,69.79,0.36,0.01,72.92,23.64,-0.41,3.41,2026Q1,5.08,1.8,1.21,-1,2.63,22.93,83.3,18.8,0.68,44.7,-0.41,14.0,9.5,4.5,0.0,單季 EPS 年增 45%、毛利率連 1 季降、月營收年增 62%、PE 22.9（一年 83% 分位）、距 52 週高點 -32%,0.3,44.3,64.6187,-6.68,807710.96,52792.22,40385.55,36803.46,1.31,0.91,5.27,正常,6903.28,8946.89,15850.16,0.85,1.11,2,0,4,0,7498.08,751.43,凱基,15775.0,,,,,0,美商高盛,8595.0,,1.81,23.05,-1851,-634,0.21,42.77,已取得,28.09,70.86,2.94,2.34,0.0,8.8,14.0,19.51,42.77,2026-06,23.49,61.62,36.83,1.96,1.95,,外資與投信同買；前大買超分點約占成交 1.95%；收盤距區間均價 -6.68%；連買：外2 / 投4；營收 2026-06，月增 23.49%，年增 61.62%，累計年增 36.83%,外資買超；投信買超；融資下降；千張大戶增持；營收 2026-06，月增 23.49%，年增 61.62%，累計年增 36.83%,42.77
2026-07-29,2855,統一證,TWSE,金融保險業,,20,40.8,9.13,5.17,1.57,-18.89,18.21,43.65,-24.58,2.64,2.762,-7.5,252,40.69,115.87,15.42,45.8,-31.77,118.18,-12.92,30.04,5.92,6.0,2026-07-24,70.72,0.02,0.27,75.68,16.58,0.03,0.97,2026Q1,,38.25,41.88,0,4.48,9.11,2.8,11.5,1.43,,53.46,25.5,8.0,17.5,0.0,月營收年增 199%、PE 9.1（一年 3% 分位）、距 52 週高點 -32%,4.5,29.41,47.3986,-13.92,116547.19,6879.58,5827.36,4246.84,1.18,0.73,-2.17,正常,-10316.25,8554.23,-1762.02,-8.85,7.34,0,8,5,0,-403.19,619.0,,,,,,,0,,,,0.0,1.94,-1467,67,1.26,20.6,未取得,0.0,20.6,0.0,0.0,0.0,0.0,0.0,17.4,20.6,2026-06,-26.62,199.02,334.18,,,,營收 2026-06，月增 -26.62%，年增 199.02%，累計年增 334.18%,投信買超；融資下降；營收 2026-06，月增 -26.62%，年增 199.02%，累計年增 334.18%,20.6
2026-07-29,2313,華通,TWSE,電子零組件業,PCB,20,171.0,30.16,1.64,4.35,-22.27,33.01,87.81,-31.05,4.27,81.573,-12.0,252,0.0,160.27,-25.27,90.2,-44.03,178.5,-29.87,6.57,-3.03,0.0,2026-07-24,53.21,0.4,1.41,58.36,37.2,0.07,4.7,2026Q1,17.98,9.92,7.69,-2,5.67,30.16,51.6,28.2,1.26,14.5,1.11,9.5,7.5,2.0,0.0,單季 EPS 年增 14%、毛利率連 2 季降、月營收年增 21%、PE 30.2（一年 52% 分位）、距 52 週高點 -44%,-0.9,-1.06,218.8226,-21.85,745564.78,47322.13,37278.24,34184.97,1.27,0.92,4.91,正常,-7145.95,8229.59,1083.64,-0.96,1.1,3,0,0,4,7294.99,-34.41,,,,,,,0,,,,0.0,-0.04,-11910,56,1.6,7.72,未取得,0.0,7.72,0.0,0.0,0.0,0.0,0.0,6.16,7.72,2026-06,2.27,20.96,13.2,,,,營收 2026-06，月增 2.27%，年增 20.96%，累計年增 13.2%,投信買超；融資下降；波動偏高；毛利率連2降；千張大戶增持；營收 2026-06，月增 2.27%，年增 20.96%，累計年增 13.2%,7.72
2026-07-29,8422,可寧衛*,TWSE,綠能環保,,20,24.8,22.96,4.84,2.61,-8.15,29.51,36.39,-16.78,3.12,3.093,-6.39,245,-38.61,-86.81,-63.89,-156.88,-90.31,20.39,-9.31,-69.73,-12.0,1.5,2026-07-24,33.59,0.01,-0.59,37.02,55.15,-0.09,-0.92,2026Q1,48.21,34.38,25.23,-1,-2.47,,56.7,22.42,0.21,-94.7,-7.6,0.0,0.0,0.0,0.0,近四季 EPS 未轉正或缺財報,-0.2,-10.72,27.2436,-8.97,227044.5,12381.17,11352.22,7382.91,1.09,0.65,-4.51,正常,-24463.29,8213.0,-16250.29,-10.77,3.62,1,0,5,0,3357.85,8.0,,,,,,,0,,,,0.0,-2.18,-4131,20,1.82,9.54,未取得,0.0,9.54,0.0,0.0,0.0,0.0,0.0,9.9,9.54,2026-06,-52.2,50.34,24.01,,,,營收 2026-06，月增 -52.2%，年增 50.34%，累計年增 24.01%,投信買超；融資下降；年線之下；營收 2026-06，月增 -52.2%，年增 50.34%，累計年增 24.01%,9.54
